,g1_symbol,g2_symbol,conn
12939,TPM3,FAM49B,0.4715
12940,TPM3,LY6H,0.571
12941,TPM3,PTPRD,0.5012
12942,TPM3,NFIB,0.4032
12943,TPM3,DNAJA1,0.562
12944,TPM3,RFK,0.4881
12945,TPM3,GNAQ,0.5086
12946,TPM3,FRMD3,0.4427
12947,TPM3,UBQLN1,0.4413
12948,TPM3,AGTPBP1,0.5011
12949,TPM3,SPIN1,0.4753
12950,TPM3,GABBR2,0.5096
12951,TPM3,FSD1L,0.4519
12952,TPM3,FRRS1L,0.4837
12953,TPM3,TXN,0.5175
12954,TPM3,STRBP,0.4374
12955,TPM3,STXBP1,0.5034
12956,TPM3,DNM1,0.4114
12957,TPM3,SPTAN1,0.5611
12958,TPM3,NCS1,0.5203
12959,TPM3,PRRC2B,0.4802
12960,TPM3,OLFM1,0.4562
12961,TPM3,CAMSAP1,0.4197
12962,TPM3,NSMF,0.3952
12963,TPM3,DEAF1,0.5071
12964,TPM3,IPO7,0.3972
12965,TPM3,DKK3,0.3993
12966,TPM3,BTBD10,0.4151
12967,TPM3,NAV2,0.3934
12968,TPM3,SYT13,0.4384
12969,TPM3,CKAP5,0.4201
12970,TPM3,C1QTNF4,0.4618
12971,TPM3,FTH1,0.4676
12972,TPM3,RTN3,0.5647
12973,TPM3,STIP1,0.4431
12974,TPM3,NRXN2,0.4704
12975,TPM3,ARL2,0.4494
12976,TPM3,CCDC85B,0.4766
12977,TPM3,PACS1,0.4598
12978,TPM3,CNIH2,0.5289
12979,TPM3,PGM2L1,0.5558
12980,TPM3,MAP6,0.5119
12981,TPM3,DLG2,0.4877
12982,TPM3,GRM5,0.4141
12983,TPM3,FAT3,0.4573
12984,TPM3,AASDHPPT,0.5397
12985,TPM3,GUCY1A2,0.4083
12986,TPM3,ELMOD1,0.4523
12987,TPM3,ARHGAP20,0.4136
12988,TPM3,DIXDC1,0.3981
12989,TPM3,RP11.356J5.12,0.4762
12990,TPM3,NCAM1,0.5745
12991,TPM3,THY1,0.4519
12992,TPM3,ARHGEF12,0.4422
12993,TPM3,SCN3B,0.509
12994,TPM3,FEZ1,0.5273
12995,TPM3,ZMYND11,0.4231
12996,TPM3,PFKP,0.3972
12997,TPM3,CELF2,0.541
12998,TPM3,MAPK8,0.4584
12999,TPM3,ANK3,0.5311
13000,TPM3,HK1,0.4378
13001,TPM3,PPP3CB,0.4737
13002,TPM3,RPS24,0.3891
13003,TPM3,FAM213A,0.3934
13004,TPM3,PGAM1,0.4097
13005,TPM3,PSD,0.4599
13006,TPM3,INA,0.6104
13007,TPM3,ABLIM1,0.4134
13008,TPM3,SHTN1,0.5367
13009,TPM3,CALY,0.5129
13010,TPM3,ERC1,0.4658
13011,TPM3,PTMS,0.5213
13012,TPM3,TPI1,0.4345
13013,TPM3,NECAP1,0.4153
13014,TPM3,GRIN2B,0.5966
13015,TPM3,PTPRO,0.4053
13016,TPM3,CMAS,0.4295
13017,TPM3,SOX5,0.3932
13018,TPM3,KRAS,0.4428
13019,TPM3,PPFIBP1,0.4866
13020,TPM3,CNTN1,0.5037
13021,TPM3,NELL2,0.5778
13022,TPM3,SLC38A1,0.5113
13023,TPM3,CCDC184,0.4221
13024,TPM3,ARF3,0.4671
13025,TPM3,TUBA1B,0.4634
13026,TPM3,TUBA1A,0.5907
13027,TPM3,KIF5A,0.5339
13028,TPM3,SRGAP1,0.4202
13029,TPM3,DYRK2,0.4162
13030,TPM3,NAV3,0.4291
13031,TPM3,SYT1,0.5262
13032,TPM3,PPFIA2,0.5179
13033,TPM3,SLC6A15,0.4159
13034,TPM3,ATP2B1,0.5276
13035,TPM3,NUDT4,0.4161
13036,TPM3,ANKS1B,0.4008
13037,TPM3,GNPTAB,0.4678
13038,TPM3,ATP2A2,0.4592
13039,TPM3,PTPN11,0.4267
13040,TPM3,MED13L,0.3924
13041,TPM3,WSB2,0.4315
13042,TPM3,SRRM4,0.3953
13043,TPM3,DYNLL1,0.5848
13044,TPM3,CAMKK2,0.4109
13045,TPM3,ATP8A2,0.428
13046,TPM3,GTF3A,0.43
13047,TPM3,HMGB1,0.4269
13048,TPM3,HSPH1,0.4556
13049,TPM3,FRY,0.3907
13050,TPM3,NBEA,0.5501
13051,TPM3,DCLK1,0.5075
13052,TPM3,TSC22D1,0.4976
13053,TPM3,PCDH9,0.4796
13054,TPM3,SLITRK5,0.4428
13055,TPM3,RAP2A,0.4127
13056,TPM3,FARP1,0.4707
13057,TPM3,DOCK9,0.4162
13058,TPM3,JPH4,0.4083
13059,TPM3,ATL1,0.4787
13060,TPM3,GNG2,0.4864
13061,TPM3,DACT1,0.4306
13062,TPM3,DAAM1,0.5158
13063,TPM3,RTN1,0.552
13064,TPM3,SYT16,0.4031
13065,TPM3,PPP2R5E,0.4399
13066,TPM3,ARG2,0.3934
13067,TPM3,TTC9,0.3969
13068,TPM3,FLRT2,0.4454
13069,TPM3,CALM1,0.639
13070,TPM3,EML1,0.4113
13071,TPM3,DYNC1H1,0.5682
13072,TPM3,CKB,0.4273
13073,TPM3,AHNAK2,0.3887
13074,TPM3,NUDT14,0.4418
13075,TPM3,GABRB3,0.4805
13076,TPM3,DISP2,0.4364
13077,TPM3,SCG3,0.4884
13078,TPM3,TMOD2,0.5475
13079,TPM3,TMOD3,0.4405
13080,TPM3,GNB5,0.4029
13081,TPM3,MYO5A,0.5224
13082,TPM3,TLN2,0.4114
13083,TPM3,HERC1,0.4177
13084,TPM3,RPLP1,0.4243
13085,TPM3,NEO1,0.4153
13086,TPM3,NPTN,0.4341
13087,TPM3,LINGO1,0.5007
13088,TPM3,SH3GL3,0.4769
13089,TPM3,NTRK3,0.4022
13090,TPM3,ARHGDIG,0.4781
13091,TPM3,HAGH,0.4167
13092,TPM3,RPS2,0.4448
13093,TPM3,SYNGR3,0.441
13094,TPM3,RBFOX1,0.3962
13095,TPM3,SEZ6L2,0.4855
13096,TPM3,GNAO1,0.5652
13097,TPM3,NDRG4,0.3981
13098,TPM3,TERF2IP,0.5127
13099,TPM3,CMIP,0.524
13100,TPM3,COTL1,0.4536
13101,TPM3,PAFAH1B1,0.551
13102,TPM3,CHD3,0.4196
13103,TPM3,MYH10,0.425
13104,TPM3,GAS7,0.4801
13105,TPM3,COPRS,0.3979
13106,TPM3,CDK5R1,0.4518
13107,TPM3,AP2B1,0.5237
13108,TPM3,EIF1,0.536
13109,TPM3,MAPT,0.5777
13110,TPM3,NSF,0.4306
13111,TPM3,MMD,0.442
13112,TPM3,CLTC,0.4907
13113,TPM3,PRKAR1A,0.4642
13114,TPM3,HN1,0.5744
13115,TPM3,GRB2,0.4943
13116,TPM3,SEC14L1,0.4014
13117,TPM3,TIMP2,0.4594
13118,TPM3,RAC3,0.5643
13119,TPM3,OSBPL1A,0.4565
13120,TPM3,ASXL3,0.3993
13121,TPM3,MAPRE2,0.5341
13122,TPM3,CELF4,0.4689
13123,TPM3,SYT4,0.4949
13124,TPM3,TCF4,0.4099
13125,TPM3,SEC11C,0.4946
13126,TPM3,DOK6,0.4153
13127,TPM3,C20orf27,0.4224
13128,TPM3,PRNP,0.39
13129,TPM3,CHGB,0.4489
13130,TPM3,PAK7,0.4736
13131,TPM3,SNAP25,0.4745
13132,TPM3,MACROD2,0.4123
13133,TPM3,DSTN,0.5384
13134,TPM3,KIF3B,0.5162
13135,TPM3,MAP1LC3A,0.5474
13136,TPM3,LINC00657,0.5621
13137,TPM3,EPB41L1,0.4153
13138,TPM3,YWHAB,0.6017
13139,TPM3,B4GALT5,0.3992
13140,TPM3,ATP9A,0.5071
13141,TPM3,DOK5,0.4929
13142,TPM3,EEF1A2,0.522
13143,TPM3,BSG,0.4159
13144,TPM3,CELF5,0.4575
13145,TPM3,ATCAY,0.4593
13146,TPM3,HSD11B1L,0.4054
13147,TPM3,TUBB4A,0.4867
13148,TPM3,CTXN1,0.4868
13149,TPM3,CDKN2D,0.5816
13150,TPM3,PLPPR2,0.4623
13151,TPM3,UNC13A,0.4384
13152,TPM3,RAB3A,0.487
13153,TPM3,TMEM59L,0.4895
13154,TPM3,ZNF91,0.4245
13155,TPM3,FXYD7,0.453
13156,TPM3,DPF1,0.4757
13157,TPM3,SPINT2,0.4832
13158,TPM3,TTC9B,0.5689
13159,TPM3,ATP1A3,0.4706
13160,TPM3,PAFAH1B3,0.5427
13161,TPM3,CALM3,0.5761
13162,TPM3,TMEM160,0.4881
13163,TPM3,INAFM1,0.467
13164,TPM3,SEPW1,0.5461
13165,TPM3,LIN7B,0.4141
13166,TPM3,ETFB,0.4156
13167,TPM3,SYT5,0.5094
13168,TPM3,MICAL3,0.3906
13169,TPM3,YPEL1,0.3952
13170,TPM3,GNAZ,0.4402
13171,TPM3,YWHAH,0.6028
13172,TPM3,RBFOX2,0.5005
13173,TPM3,SEPT3,0.5177
13174,TPM3,MPPED1,0.3944
13175,TPM3,CXADR,0.55
13176,TPM3,APP,0.4969
13177,TPM3,ITSN1,0.43
13178,TPM3,TTC3,0.5418
13179,TPM3,WRB,0.4438
13180,TPM3,MT.ND1,0.4025
13181,TPM3,MT.CO2,0.3988
13182,TPM3,MT.ND4L,0.456
13183,TPM3,MT.ND4,0.4429
13184,KCNN3,ATP1A2,0.428
13185,KCNN3,PEA15,0.4347
13186,KCNN3,TFPI,0.3956
13187,KCNN3,SLC1A3,0.4392
13188,KCNN3,IQGAP2,0.4669
13189,KCNN3,ADGRV1,0.4456
13190,KCNN3,CDO1,0.4116
13191,KCNN3,ID4,0.4349
13192,KCNN3,EZR,0.4178
13193,KCNN3,QKI,0.4038
13194,KCNN3,PON2,0.413
13195,KCNN3,PTN,0.4246
13196,KCNN3,CLU,0.4638
13197,KCNN3,SFRP1,0.3996
13198,KCNN3,PMP2,0.3963
13199,KCNN3,VIM,0.3944
13200,KCNN3,AQP4,0.4391
13201,KCNN3,APOE,0.4298
13202,KCNN3,TTYH1,0.4438
13203,PBXIP1,C1orf61,0.4833
13204,PBXIP1,BCAN,0.5593
13205,PBXIP1,TAGLN2,0.3973
13206,PBXIP1,ATP1A2,0.5982
13207,PBXIP1,PEA15,0.575
13208,PBXIP1,LTBP1,0.4398
13209,PBXIP1,DBI,0.4969
13210,PBXIP1,NFE2L2,0.4753
13211,PBXIP1,FAM171B,0.4104
13212,PBXIP1,TFPI,0.5144
13213,PBXIP1,ITM2C,0.4841
13214,PBXIP1,SEPT2,0.4555
13215,PBXIP1,LRRC3B,0.4989
13216,PBXIP1,CSPG5,0.4375
13217,PBXIP1,RHOA,0.3945
13218,PBXIP1,FAM107A,0.4313
13219,PBXIP1,LRIG1,0.426
13220,PBXIP1,FSTL1,0.5116
13221,PBXIP1,VEPH1,0.3883
13222,PBXIP1,SOX2,0.5259
13223,PBXIP1,HES1,0.4409
13224,PBXIP1,FGFR3,0.3962
13225,PBXIP1,HOPX,0.5281
13226,PBXIP1,SLC4A4,0.433
13227,PBXIP1,BDH2,0.4061
13228,PBXIP1,ANXA5,0.4496
13229,PBXIP1,SCRG1,0.4326
13230,PBXIP1,PDLIM3,0.4308
13231,PBXIP1,FAT1,0.4333
13232,PBXIP1,MYO10,0.5214
13233,PBXIP1,SLC1A3,0.6069
13234,PBXIP1,SEPP1,0.409
13235,PBXIP1,IQGAP2,0.5786
13236,PBXIP1,ADGRV1,0.5569
13237,PBXIP1,CDO1,0.5454
13238,PBXIP1,MEGF10,0.4099
13239,PBXIP1,PDGFRB,0.4011
13240,PBXIP1,SPARC,0.4861
13241,PBXIP1,ECI2,0.4366
13242,PBXIP1,ID4,0.5887
13243,PBXIP1,OGFRL1,0.4185
13244,PBXIP1,HMGN3,0.4452
13245,PBXIP1,MOXD1,0.4386
13246,PBXIP1,EZR,0.4906
13247,PBXIP1,QKI,0.5495
13248,PBXIP1,ITGB8,0.4456
13249,PBXIP1,EEPD1,0.4396
13250,PBXIP1,GLI3,0.4606
13251,PBXIP1,CROT,0.4556
13252,PBXIP1,SRI,0.392
13253,PBXIP1,PON2,0.5779
13254,PBXIP1,PTPRZ1,0.4894
13255,PBXIP1,PTN,0.5727
13256,PBXIP1,CD99,0.5136
13257,PBXIP1,ANOS1,0.4053
13258,PBXIP1,GPM6B,0.4942
13259,PBXIP1,SAT1,0.4084
13260,PBXIP1,MSN,0.4375
13261,PBXIP1,SH3BGRL,0.419
13262,PBXIP1,COL4A5,0.4079
13263,PBXIP1,SOX3,0.4444
13264,PBXIP1,CLU,0.6455
13265,PBXIP1,C8orf4,0.495
13266,PBXIP1,SFRP1,0.5076
13267,PBXIP1,ZFHX4,0.4403
13268,PBXIP1,PMP2,0.5465
13269,PBXIP1,CA2,0.4482
13270,PBXIP1,GEM,0.3904
13271,PBXIP1,IL33,0.4986
13272,PBXIP1,PSAT1,0.514
13273,PBXIP1,HSDL2,0.4061
13274,PBXIP1,TNC,0.5261
13275,PBXIP1,SOX6,0.4192
13276,PBXIP1,RCN1,0.4082
13277,PBXIP1,AHNAK,0.4086
13278,PBXIP1,REXO2,0.4218
13279,PBXIP1,HEPACAM,0.4185
13280,PBXIP1,HEPN1,0.4857
13281,PBXIP1,VIM,0.5546
13282,PBXIP1,FZD8,0.4186
13283,PBXIP1,PSAP,0.4049
13284,PBXIP1,SCD,0.4015
13285,PBXIP1,ADD3,0.4303
13286,PBXIP1,HTRA1,0.4243
13287,PBXIP1,OAT,0.4291
13288,PBXIP1,CD9,0.4653
13289,PBXIP1,SLCO1C1,0.4267
13290,PBXIP1,CD63,0.4075
13291,PBXIP1,TMEM132B,0.4254
13292,PBXIP1,ITM2B,0.4074
13293,PBXIP1,DACH1,0.4136
13294,PBXIP1,NDRG2,0.4454
13295,PBXIP1,ARHGAP5,0.3972
13296,PBXIP1,NPAS3,0.4336
13297,PBXIP1,TRIM9,0.4192
13298,PBXIP1,ZFP36L1,0.496
13299,PBXIP1,FOS,0.4296
13300,PBXIP1,B2M,0.527
13301,PBXIP1,METRN,0.5302
13302,PBXIP1,LITAF,0.4748
13303,PBXIP1,MT2A,0.4602
13304,PBXIP1,ADGRG1,0.4098
13305,PBXIP1,ATP1B2,0.5007
13306,PBXIP1,PMP22,0.4426
13307,PBXIP1,ALDOC,0.4547
13308,PBXIP1,TMEM98,0.3978
13309,PBXIP1,MRC2,0.3921
13310,PBXIP1,SOX9,0.4738
13311,PBXIP1,ABHD3,0.399
13312,PBXIP1,AQP4,0.5983
13313,PBXIP1,LIPG,0.4734
13314,PBXIP1,FAM69C,0.4946
13315,PBXIP1,CST3,0.4303
13316,PBXIP1,BST2,0.4365
13317,PBXIP1,APOE,0.5703
13318,PBXIP1,EMP3,0.3902
13319,PBXIP1,TTYH1,0.5982
13320,PBXIP1,TIMP3,0.3981
13321,PBXIP1,LGALS1,0.3999
13322,PBXIP1,MLC1,0.5231
13323,FDPS,MGST3,0.4698
13324,FDPS,RHOA,0.3952
13325,FDPS,TKT,0.3946
13326,FDPS,MSMO1,0.5028
13327,FDPS,HMGCS1,0.5636
13328,FDPS,HMGCR,0.4451
13329,FDPS,TUBB2B,0.4236
13330,FDPS,HSP90AB1,0.3988
13331,FDPS,FABP7,0.4485
13332,FDPS,ACAT2,0.4949
13333,FDPS,SEPT7,0.4647
13334,FDPS,RHEB,0.4274
13335,FDPS,FDFT1,0.4602
13336,FDPS,SQLE,0.4607
13337,FDPS,TXN,0.4086
13338,FDPS,RTN3,0.4315
13339,FDPS,FEZ1,0.4297
13340,FDPS,IDI1,0.4937
13341,FDPS,SCD,0.4622
13342,FDPS,CD63,0.4029
13343,FDPS,DYNLL1,0.4018
13344,FDPS,HMGB1,0.391
13345,FDPS,ITM2B,0.4032
13346,FDPS,CALM1,0.4181
13347,FDPS,CKB,0.4411
13348,FDPS,RPLP1,0.3962
13349,FDPS,MVD,0.3891
13350,FDPS,DOK5,0.3902
13351,FDPS,SEPW1,0.4401
13352,FDPS,RPL3,0.4095
13353,RUSC1,CADM3,0.4287
13354,RUSC1,ATP1B1,0.3987
13355,RUSC1,KIFAP3,0.4147
13356,RUSC1,DNM3,0.4145
13357,RUSC1,ARPC5,0.4319
13358,RUSC1,KIF21B,0.3968
13359,RUSC1,TOMM20,0.4254
13360,RUSC1,CEP170,0.4377
13361,RUSC1,AKT3,0.4047
13362,RUSC1,ZBTB18,0.4043
13363,RUSC1,MYT1L,0.4292
13364,RUSC1,KIDINS220,0.4476
13365,RUSC1,FAM49A,0.46
13366,RUSC1,FKBP1B,0.4254
13367,RUSC1,DPYSL5,0.4182
13368,RUSC1,SLC8A1,0.4113
13369,RUSC1,SPTBN1,0.4728
13370,RUSC1,ADD2,0.397
13371,RUSC1,TMSB10,0.4047
13372,RUSC1,REEP1,0.4177
13373,RUSC1,R3HDM1,0.4502
13374,RUSC1,KIF5C,0.4371
13375,RUSC1,SCN2A,0.4318
13376,RUSC1,CSRNP3,0.4475
13377,RUSC1,ABI2,0.4019
13378,RUSC1,MAP2,0.4394
13379,RUSC1,CHL1,0.4468
13380,RUSC1,CLASP2,0.4155
13381,RUSC1,ARPP21,0.4406
13382,RUSC1,CAMKV,0.3965
13383,RUSC1,GAP43,0.4014
13384,RUSC1,NSG1,0.442
13385,RUSC1,CRMP1,0.4526
13386,RUSC1,JAKMIP1,0.4051
13387,RUSC1,UCHL1,0.4501
13388,RUSC1,EPHA5,0.4158
13389,RUSC1,SNCA,0.4107
13390,RUSC1,RAP1GDS1,0.4209
13391,RUSC1,ANK2,0.4666
13392,RUSC1,TRIM2,0.4006
13393,RUSC1,GPM6A,0.395
13394,RUSC1,BASP1,0.4399
13395,RUSC1,KIF2A,0.418
13396,RUSC1,MAP1B,0.4719
13397,RUSC1,HMGCR,0.3982
13398,RUSC1,MEF2C,0.4421
13399,RUSC1,PJA2,0.4146
13400,RUSC1,NREP,0.3904
13401,RUSC1,DPYSL3,0.4652
13402,RUSC1,HMP19,0.4408
13403,RUSC1,TUBB2A,0.4708
13404,RUSC1,TUBB2B,0.4342
13405,RUSC1,TUBB,0.4183
13406,RUSC1,NUDT3,0.411
13407,RUSC1,HSP90AB1,0.4488
13408,RUSC1,CD24,0.4127
13409,RUSC1,WASF1,0.4372
13410,RUSC1,SERINC1,0.4391
13411,RUSC1,ARFGEF3,0.3971
13412,RUSC1,PCMT1,0.3983
13413,RUSC1,BZW2,0.3895
13414,RUSC1,CAMK2B,0.4167
13415,RUSC1,YWHAG,0.4655
13416,RUSC1,GNAI1,0.4138
13417,RUSC1,CACNA2D1,0.3958
13418,RUSC1,PCLO,0.4492
13419,RUSC1,DYNC1I1,0.4059
13420,RUSC1,PRKAR2B,0.4423
13421,RUSC1,PCSK1N,0.4244
13422,RUSC1,IDS,0.4328
13423,RUSC1,L1CAM,0.4051
13424,RUSC1,PSD3,0.395
13425,RUSC1,NEFM,0.3992
13426,RUSC1,NEFL,0.4093
13427,RUSC1,DPYSL2,0.4617
13428,RUSC1,STMN4,0.4114
13429,RUSC1,WHSC1L1,0.3936
13430,RUSC1,PKIA,0.4463
13431,RUSC1,STMN2,0.4107
13432,RUSC1,ANKRD46,0.3909
13433,RUSC1,YWHAZ,0.4915
13434,RUSC1,SYBU,0.4157
13435,RUSC1,MTSS1,0.3988
13436,RUSC1,LY6H,0.4264
13437,RUSC1,PTPRD,0.4169
13438,RUSC1,DNAJA1,0.4084
13439,RUSC1,GNAQ,0.3968
13440,RUSC1,AGTPBP1,0.4279
13441,RUSC1,GABBR2,0.4015
13442,RUSC1,STXBP1,0.4232
13443,RUSC1,SPTAN1,0.4602
13444,RUSC1,NCS1,0.4188
13445,RUSC1,PRRC2B,0.3962
13446,RUSC1,C1QTNF4,0.3994
13447,RUSC1,RTN3,0.421
13448,RUSC1,CNIH2,0.3911
13449,RUSC1,PGM2L1,0.44
13450,RUSC1,MAP6,0.4045
13451,RUSC1,DLG2,0.4049
13452,RUSC1,AASDHPPT,0.4191
13453,RUSC1,ELMOD1,0.3937
13454,RUSC1,NCAM1,0.4575
13455,RUSC1,SCN3B,0.3916
13456,RUSC1,CELF2,0.432
13457,RUSC1,ANK3,0.4358
13458,RUSC1,INA,0.4942
13459,RUSC1,SHTN1,0.4298
13460,RUSC1,CALY,0.4053
13461,RUSC1,GRIN2B,0.4721
13462,RUSC1,PPFIBP1,0.4066
13463,RUSC1,CNTN1,0.4158
13464,RUSC1,NELL2,0.4517
13465,RUSC1,SLC38A1,0.4241
13466,RUSC1,TUBA1A,0.4396
13467,RUSC1,KIF5A,0.4411
13468,RUSC1,SYT1,0.4182
13469,RUSC1,PPFIA2,0.4337
13470,RUSC1,ATP2B1,0.3986
13471,RUSC1,DYNLL1,0.4209
13472,RUSC1,NBEA,0.4475
13473,RUSC1,DCLK1,0.4021
13474,RUSC1,TSC22D1,0.3966
13475,RUSC1,ATL1,0.3916
13476,RUSC1,GNG2,0.4181
13477,RUSC1,DAAM1,0.4062
13478,RUSC1,RTN1,0.4265
13479,RUSC1,CALM1,0.4644
13480,RUSC1,DYNC1H1,0.4492
13481,RUSC1,GABRB3,0.3949
13482,RUSC1,SCG3,0.3922
13483,RUSC1,TMOD2,0.4482
13484,RUSC1,MYO5A,0.4289
13485,RUSC1,SH3GL3,0.3891
13486,RUSC1,GNAO1,0.4415
13487,RUSC1,TERF2IP,0.4107
13488,RUSC1,CMIP,0.4301
13489,RUSC1,PAFAH1B1,0.4446
13490,RUSC1,GAS7,0.3894
13491,RUSC1,AP2B1,0.395
13492,RUSC1,MAPT,0.4644
13493,RUSC1,HN1,0.4319
13494,RUSC1,RAC3,0.4209
13495,RUSC1,MAPRE2,0.4347
13496,RUSC1,MAP1LC3A,0.4283
13497,RUSC1,LINC00657,0.445
13498,RUSC1,YWHAB,0.4414
13499,RUSC1,ATP9A,0.4081
13500,RUSC1,ATCAY,0.391
13501,RUSC1,CDKN2D,0.4483
13502,RUSC1,TTC9B,0.4423
13503,RUSC1,PAFAH1B3,0.42
13504,RUSC1,CALM3,0.4171
13505,RUSC1,SYT5,0.4063
13506,RUSC1,YWHAH,0.4453
13507,RUSC1,RBFOX2,0.4078
13508,RUSC1,SEPT3,0.4137
13509,RUSC1,CXADR,0.4281
13510,RUSC1,APP,0.4038
13511,RUSC1,TTC3,0.4164
13512,C1orf61,BCAN,0.6953
13513,C1orf61,TAGLN2,0.4119
13514,C1orf61,ATP1A2,0.5973
13515,C1orf61,PEA15,0.6462
13516,C1orf61,MGST3,0.408
13517,C1orf61,PPP1CB,0.4087
13518,C1orf61,LTBP1,0.4249
13519,C1orf61,ZFP36L2,0.4084
13520,C1orf61,SFXN5,0.4054
13521,C1orf61,DBI,0.7224
13522,C1orf61,NFE2L2,0.4879
13523,C1orf61,FAM171B,0.4422
13524,C1orf61,TFPI,0.529
13525,C1orf61,GULP1,0.3903
13526,C1orf61,ITM2C,0.5213
13527,C1orf61,SEPT2,0.5613
13528,C1orf61,LRRC3B,0.5654
13529,C1orf61,CSPG5,0.5357
13530,C1orf61,RHOA,0.5267
13531,C1orf61,FAM107A,0.5011
13532,C1orf61,LRIG1,0.5151
13533,C1orf61,LSAMP,0.4225
13534,C1orf61,FSTL1,0.4461
13535,C1orf61,VEPH1,0.3973
13536,C1orf61,SOX2,0.6731
13537,C1orf61,HES1,0.5156
13538,C1orf61,FGFR3,0.4157
13539,C1orf61,HOPX,0.6594
13540,C1orf61,SLC4A4,0.4437
13541,C1orf61,BDH2,0.4031
13542,C1orf61,ANXA5,0.539
13543,C1orf61,PALLD,0.401
13544,C1orf61,SCRG1,0.5362
13545,C1orf61,PDLIM3,0.4514
13546,C1orf61,FAT1,0.447
13547,C1orf61,MYO10,0.6279
13548,C1orf61,SLC1A3,0.6713
13549,C1orf61,LIFR,0.4637
13550,C1orf61,SEPP1,0.4105
13551,C1orf61,HMGCS1,0.4277
13552,C1orf61,IQGAP2,0.5596
13553,C1orf61,LINC00461,0.4386
13554,C1orf61,ADGRV1,0.5582
13555,C1orf61,CDO1,0.5241
13556,C1orf61,MEGF10,0.4173
13557,C1orf61,EGR1,0.4333
13558,C1orf61,ANXA6,0.4026
13559,C1orf61,SPARC,0.4835
13560,C1orf61,ATP6V0E1,0.3995
13561,C1orf61,CANX,0.4298
13562,C1orf61,ECI2,0.4927
13563,C1orf61,ID4,0.5987
13564,C1orf61,HLA.E,0.3929
13565,C1orf61,CLIC1,0.4206
13566,C1orf61,OGFRL1,0.4414
13567,C1orf61,HMGN3,0.5238
13568,C1orf61,FABP7,0.524
13569,C1orf61,MOXD1,0.5085
13570,C1orf61,EZR,0.5074
13571,C1orf61,QKI,0.6961
13572,C1orf61,ITGB8,0.4772
13573,C1orf61,SCRN1,0.3979
13574,C1orf61,SEPT7,0.4937
13575,C1orf61,EEPD1,0.4447
13576,C1orf61,GLI3,0.4688
13577,C1orf61,H2AFV,0.3912
13578,C1orf61,EGFR,0.3909
13579,C1orf61,HSPB1,0.3977
13580,C1orf61,CROT,0.4304
13581,C1orf61,SRI,0.5957
13582,C1orf61,PON2,0.6541
13583,C1orf61,PTPRZ1,0.6935
13584,C1orf61,PTN,0.706
13585,C1orf61,RHEB,0.4281
13586,C1orf61,CD99,0.6015
13587,C1orf61,ANOS1,0.4071
13588,C1orf61,GPM6B,0.6734
13589,C1orf61,SAT1,0.4827
13590,C1orf61,ARX,0.3918
13591,C1orf61,TIMP1,0.3995
13592,C1orf61,MSN,0.4677
13593,C1orf61,SH3BGRL,0.5071
13594,C1orf61,ARHGEF6,0.4277
13595,C1orf61,SOX3,0.45
13596,C1orf61,PDLIM2,0.3897
13597,C1orf61,CLU,0.6735
13598,C1orf61,NRG1,0.3936
13599,C1orf61,C8orf4,0.4662
13600,C1orf61,SFRP1,0.5475
13601,C1orf61,SDCBP,0.4578
13602,C1orf61,ASPH,0.4052
13603,C1orf61,NKAIN3,0.4502
13604,C1orf61,ZFHX4,0.487
13605,C1orf61,PMP2,0.6798
13606,C1orf61,IL33,0.4734
13607,C1orf61,MOB3B,0.4106
13608,C1orf61,PSAT1,0.5767
13609,C1orf61,GOLM1,0.4233
13610,C1orf61,HSDL2,0.4501
13611,C1orf61,TNC,0.6049
13612,C1orf61,SOX6,0.5004
13613,C1orf61,PAX6,0.4326
13614,C1orf61,RCN1,0.457
13615,C1orf61,FAM181B,0.4909
13616,C1orf61,REXO2,0.429
13617,C1orf61,HEPACAM,0.4398
13618,C1orf61,HEPN1,0.5301
13619,C1orf61,IDI1,0.4214
13620,C1orf61,VIM,0.6814
13621,C1orf61,ARHGAP12,0.4104
13622,C1orf61,PHYHIPL,0.428
13623,C1orf61,PSAP,0.4478
13624,C1orf61,PLCE1,0.4185
13625,C1orf61,SCD,0.48
13626,C1orf61,ADD3,0.4321
13627,C1orf61,HTRA1,0.5261
13628,C1orf61,OAT,0.4398
13629,C1orf61,CD9,0.5119
13630,C1orf61,GAPDH,0.4981
13631,C1orf61,SLCO1C1,0.4322
13632,C1orf61,LIMA1,0.4427
13633,C1orf61,CD63,0.552
13634,C1orf61,TMEM132B,0.4998
13635,C1orf61,RGCC,0.414
13636,C1orf61,TPT1,0.4277
13637,C1orf61,ITM2B,0.5061
13638,C1orf61,DACH1,0.4082
13639,C1orf61,SOX21,0.3978
13640,C1orf61,NDRG2,0.5199
13641,C1orf61,ARHGAP5,0.4501
13642,C1orf61,NPAS3,0.5021
13643,C1orf61,TRIM9,0.4732
13644,C1orf61,TMX1,0.4092
13645,C1orf61,FERMT2,0.4533
13646,C1orf61,SYNE2,0.3983
13647,C1orf61,ZFP36L1,0.5788
13648,C1orf61,FOS,0.5432
13649,C1orf61,CKB,0.5337
13650,C1orf61,SERF2,0.4616
13651,C1orf61,B2M,0.6229
13652,C1orf61,RPS27L,0.4342
13653,C1orf61,RPLP1,0.4039
13654,C1orf61,MFGE8,0.4245
13655,C1orf61,NME4,0.3932
13656,C1orf61,METRN,0.6509
