id,g1_symbol,g2_symbol,conn
638,AADAC,CEPT1,0.19195872000656014
639,AADAC,CES3,0.19195872000656014
640,AADAC,CIDEA,0.19195872000656014
641,AADAC,CLPS,0.19195872000656014
642,AADAC,CLU,0.19195872000656014
643,AADAC,CMBL,0.19195872000656014
644,AADAC,CNEP1R1,0.19195872000656014
645,AADAC,CYB5B,0.19195872000656014
646,AADAC,CYP1A1,0.19195872000656014
647,AADAC,CYP1A2,0.19195872000656014
648,AADAC,CYP26A1,0.19195872000656014
649,AADAC,CYP26B1,0.19195872000656014
650,AADAC,CYP2A13,0.19195872000656014
651,AADAC,CYP2A6,0.19195872000656014
652,AADAC,CYP2A7,0.19195872000656014
653,AADAC,CYP2B6,0.19195872000656014
654,AADAC,CYP2C18,0.19195872000656014
655,AADAC,CYP2C19,0.19195872000656014
656,AADAC,CYP2C9,0.19195872000656014
657,AADAC,CYP2E1,0.19195872000656014
658,AADAC,CYP2F1,0.19195872000656014
659,AADAC,CYP2W1,0.19195872000656014
660,AADAC,CYP3A7,0.19195872000656014
661,AADAC,CYP46A1,0.19195872000656014
662,AADAC,CYP4F12,0.19195872000656014
663,AADAC,CYP4F2,0.19195872000656014
664,AADAC,CYP4X1,0.19195872000656014
665,AADAC,DAGLB,0.19195872000656014
666,AADAC,DGAT2L6,0.19195872000656014
667,AADAC,ENPP6,0.19195872000656014
668,AADAC,FABP5,0.19195872000656014
669,AADAC,FABP6,0.19195872000656014
670,AADAC,FADS1,0.19195872000656014
671,AADAC,FADS6,0.19195872000656014
672,AADAC,FAM135B,0.19195872000656014
673,AADAC,FGF21,0.19195872000656014
674,AADAC,FMO2,0.19195872000656014
675,AADAC,GDPD2,0.19195872000656014
676,AADAC,GDPD4,0.19195872000656014
677,AADAC,GLYAT,0.19195872000656014
678,AADAC,GLYATL3,0.19195872000656014
679,AADAC,GPR31,0.19195872000656014
680,AADAC,GPX5,0.19195872000656014
681,AADAC,GSTA1,0.19195872000656014
682,AADAC,GSTA2,0.19195872000656014
